Time_us	Amplitude_V
1803800.00	2.8136
1803850.00	2.9514
1803900.00	2.9204
1803950.00	3.2035
1804000.00	2.8999
1804050.00	2.8871
1804100.00	2.9039
1804150.00	2.8341
1804200.00	2.8921
1804250.00	3.0087
1804300.00	2.9085
1804350.00	2.9664
1804400.00	2.9923
1804450.00	3.0516
1804500.00	3.2258
1804550.00	3.3173
1804600.00	3.5492
1804650.00	3.3650
1804700.00	3.6969
1804750.00	3.5104
1804800.00	3.5108
1804850.00	3.2883
1804900.00	3.3674
1804950.00	3.0355
1805000.00	3.0220
1805050.00	2.8235
1805100.00	2.5638
1805150.00	2.1793
1805200.00	2.5340
1805250.00	2.0290
1805300.00	2.1092
1805350.00	1.9536
1805400.00	2.1755
1805450.00	2.0533
1805500.00	2.0915
1805550.00	2.3609
1805600.00	2.2589
1805650.00	2.4871
1805700.00	2.7372
1805750.00	2.9363
1805800.00	2.7177
1805850.00	2.8104
1805900.00	2.9486
1805950.00	2.6638
1806000.00	3.0432
1806050.00	2.7240
1806100.00	2.7505
1806150.00	2.7977
1806200.00	2.7483
1806250.00	2.6210
1806300.00	2.9606
1806350.00	2.4864
1806400.00	2.7242
1806450.00	2.8631
1806500.00	2.9158
1806550.00	3.2668
1806600.00	3.0023
1806650.00	3.4488
1806700.00	3.2599
1806750.00	3.1251
1806800.00	2.9908
1806850.00	3.1301
1806900.00	2.9457
1806950.00	2.8994
1807000.00	2.6341
1807050.00	2.6071
1807100.00	2.2790
1807150.00	2.0610
1807200.00	2.0681
1807250.00	1.8516
1807300.00	1.8306
1807350.00	1.8330
1807400.00	1.6617
1807450.00	1.7442
1807500.00	1.9176
1807550.00	1.6243
1807600.00	2.0228
1807650.00	2.1281
1807700.00	2.3130
1807750.00	2.2688
1807800.00	2.5703
1807850.00	2.3974
1807900.00	2.4503
1807950.00	2.4201
1808000.00	2.6219
1808050.00	2.1858
1808100.00	2.6081
1808150.00	2.5328
1808200.00	2.2632
1808250.00	2.4484
1808300.00	2.3583
1808350.00	2.5829
1808400.00	2.5630
1808450.00	2.7941
1808500.00	2.4356
1808550.00	2.7388
1808600.00	2.5923
1808650.00	2.8005
1808700.00	3.1674
1808750.00	2.9524
1808800.00	2.9730
1808850.00	2.8340
1808900.00	2.7053
1808950.00	2.4349
1809000.00	2.2353
1809050.00	2.0646
1809100.00	1.6129
1809150.00	1.7531
1809200.00	1.6383
1809250.00	1.4155
1809300.00	1.3952
1809350.00	1.4395
1809400.00	1.4928
1809450.00	1.2941
1809500.00	1.4282
1809550.00	1.7251
1809600.00	1.8316
1809650.00	2.0521
1809700.00	2.1702
1809750.00	2.4107
1809800.00	2.1702
1809850.00	2.4526
1809900.00	2.1833
1809950.00	2.5865
1810000.00	2.3397
1810050.00	2.3235
1810100.00	2.3466
1810150.00	2.0393
1810200.00	2.0601
1810250.00	2.2094
1810300.00	2.2668
1810350.00	2.5295
1810400.00	2.2427
1810450.00	2.6360
1810500.00	2.5241
1810550.00	2.6281
1810600.00	2.7381
1810650.00	2.7976
1810700.00	2.9402
1810750.00	2.8462
1810800.00	2.6958
1810850.00	2.7633
1810900.00	2.7421
1810950.00	2.3782
1811000.00	2.4518
1811050.00	2.3466
1811100.00	2.2053
1811150.00	1.9032
1811200.00	1.5051
1811250.00	1.6921
1811300.00	1.6638
1811350.00	1.4418
1811400.00	1.5388
1811450.00	1.6686
1811500.00	1.9224
1811550.00	1.7999
1811600.00	2.0750
1811650.00	2.1469
1811700.00	2.2668
1811750.00	2.5203
1811800.00	2.3556
1811850.00	2.5510
1811900.00	2.5670
1811950.00	2.3981
1812000.00	2.7220
1812050.00	2.6560
1812100.00	2.5387
1812150.00	2.4859
1812200.00	2.5125
1812250.00	2.6116
1812300.00	2.5704
1812350.00	2.5455
1812400.00	2.6473
1812450.00	2.8090
1812500.00	2.8094
1812550.00	3.0727
1812600.00	3.0391
1812650.00	3.1013
1812700.00	3.6512
1812750.00	3.5168
1812800.00	3.2767
1812850.00	3.2954
1812900.00	3.2107
1812950.00	2.9411
1813000.00	2.8219
1813050.00	2.5814
1813100.00	2.5877
1813150.00	2.4255
1813200.00	2.3203
1813250.00	2.0577
1813300.00	2.2192
1813350.00	1.9271
1813400.00	2.2030
1813450.00	1.9635
1813500.00	1.9590
1813550.00	2.4786
1813600.00	2.4494
1813650.00	2.5705
1813700.00	2.5955
1813750.00	2.6513
1813800.00	2.7534
1813850.00	2.9235
1813900.00	2.9244
1813950.00	2.7195
1814000.00	3.1452
1814050.00	2.8680
1814100.00	3.0388
1814150.00	2.7814
1814200.00	2.8729
1814250.00	2.9779
1814300.00	2.9909
1814350.00	2.9122
1814400.00	3.0809
1814450.00	3.1933
1814500.00	3.1964
1814550.00	3.1827
1814600.00	3.3335
1814650.00	3.4346
1814700.00	3.5255
1814750.00	3.7191
1814800.00	3.6018
1814850.00	3.3181
1814900.00	3.5204
1814950.00	3.1413
1815000.00	3.0579
1815050.00	2.6778
1815100.00	2.5486
1815150.00	2.5517
1815200.00	2.1693
1815250.00	2.1621
1815300.00	2.1329
1815350.00	1.9184
1815400.00	1.8365
1815450.00	2.2077
1815500.00	2.5254
1815550.00	2.3446
1815600.00	2.4896
1815650.00	2.4306
1815700.00	2.8307
1815750.00	2.7102
1815800.00	2.9729
1815850.00	2.9566
1815900.00	2.9822
1815950.00	2.9747
1816000.00	2.9476
1816050.00	2.8779
1816100.00	2.9193
1816150.00	2.6793
1816200.00	2.7135
1816250.00	2.9128
1816300.00	2.7747
1816350.00	2.7563
1816400.00	2.9830
1816450.00	3.0400
1816500.00	2.8738
1816550.00	3.2081
1816600.00	3.2178
1816650.00	3.3474
1816700.00	3.2946
1816750.00	3.3441
1816800.00	3.0232
1816850.00	3.0485
1816900.00	3.1187
1816950.00	3.1856
1817000.00	2.7322
1817050.00	2.4092
1817100.00	2.3123
1817150.00	2.0046
1817200.00	2.1013
1817250.00	1.8300
1817300.00	1.8640
1817350.00	1.6768
1817400.00	1.8340
1817450.00	1.5447
1817500.00	1.8193
1817550.00	1.9831
1817600.00	2.0028
1817650.00	2.1983
1817700.00	2.3093
1817750.00	2.4908
1817800.00	2.5134
1817850.00	2.5331
1817900.00	2.6110
1817950.00	2.3375
1818000.00	2.3840
1818050.00	2.2698
1818100.00	2.4595
1818150.00	2.4056
1818200.00	2.4972
1818250.00	2.3674
1818300.00	2.2669
1818350.00	2.4006
1818400.00	2.2239
1818450.00	2.4820
1818500.00	2.3414
1818550.00	2.7553
1818600.00	2.7656
1818650.00	2.8469
1818700.00	2.7857
1818750.00	2.8160
1818800.00	2.9380
1818850.00	2.6000
1818900.00	2.7119
1818950.00	2.4003
1819000.00	2.1186
1819050.00	2.2777
1819100.00	2.1000
1819150.00	1.6982
1819200.00	1.5436
1819250.00	1.4597
1819300.00	1.3137
1819350.00	1.3004
1819400.00	1.4406
1819450.00	1.6867
1819500.00	1.4810
1819550.00	1.7575
1819600.00	1.8032
1819650.00	1.6901
1819700.00	2.0109
1819750.00	2.1030
1819800.00	2.3811
1819850.00	2.4438
1819900.00	2.3389
1819950.00	2.4450
1820000.00	2.2675
1820050.00	2.3928
1820100.00	2.2398
1820150.00	2.3337
1820200.00	2.3330
1820250.00	2.2814
1820300.00	2.1363
1820350.00	2.2292
1820400.00	2.4469
1820450.00	2.5584
1820500.00	2.5750
1820550.00	2.6241
1820600.00	2.7807
1820650.00	2.8008
1820700.00	2.8491
1820750.00	3.1288
1820800.00	2.8080
1820850.00	2.8564
1820900.00	2.7056
1820950.00	2.3993
1821000.00	2.2307
1821050.00	2.1952
1821100.00	1.7933
1821150.00	2.0823
1821200.00	1.6783
1821250.00	1.5612
1821300.00	1.6945
1821350.00	1.5085
1821400.00	1.6256
1821450.00	1.5418
1821500.00	1.7134
1821550.00	1.9468
1821600.00	1.8646
1821650.00	2.1723
1821700.00	1.9529
1821750.00	2.5125
1821800.00	2.3886
1821850.00	2.5131
1821900.00	2.5520
1821950.00	2.4620
1822000.00	2.4479
1822050.00	2.6191
1822100.00	2.6028
1822150.00	2.4110
1822200.00	2.5774
1822250.00	2.5937
1822300.00	2.5187
1822350.00	2.4704
1822400.00	2.7048
1822450.00	2.8542
1822500.00	2.9143
1822550.00	2.9616
1822600.00	3.1903
1822650.00	3.3676
1822700.00	3.1756
1822750.00	3.2483
1822800.00	3.5886
1822850.00	3.2282
1822900.00	2.9362
1822950.00	2.8928
1823000.00	2.6972
1823050.00	2.6585
1823100.00	2.4740
1823150.00	2.1968
1823200.00	2.3556
1823250.00	2.0360
1823300.00	1.9044
1823350.00	1.7897
1823400.00	1.8500
1823450.00	1.8696
1823500.00	2.0919
1823550.00	2.1291
1823600.00	2.4642
1823650.00	2.4380
1823700.00	2.7396
1823750.00	2.8117
1823800.00	2.9209
1823850.00	3.0145
1823900.00	3.1816
1823950.00	2.8505
1824000.00	3.0435
1824050.00	2.9661
1824100.00	3.0177
1824150.00	2.8794
1824200.00	2.9954
1824250.00	2.7062
1824300.00	2.7703
1824350.00	2.8760
1824400.00	3.0108
1824450.00	3.1178
1824500.00	3.1254
1824550.00	3.1974
1824600.00	3.3298
1824650.00	3.2750
1824700.00	3.4878
1824750.00	3.5210
1824800.00	3.5459
1824850.00	3.4361
1824900.00	3.5152
1824950.00	3.2482
1825000.00	3.0657
1825050.00	2.8342
1825100.00	2.6672
1825150.00	2.4006
1825200.00	2.2867
1825250.00	2.3861
1825300.00	2.0680
1825350.00	1.8813
1825400.00	2.1334
1825450.00	2.2038
1825500.00	2.2003
1825550.00	2.0641
1825600.00	2.5659
1825650.00	2.5643
1825700.00	2.6171
1825750.00	2.8980
1825800.00	2.5903
1825850.00	2.8972
1825900.00	2.8415
1825950.00	3.0825
1826000.00	2.9094
1826050.00	2.7402
1826100.00	2.9396
1826150.00	2.4713
1826200.00	2.8031
1826250.00	2.5850
1826300.00	2.6985
1826350.00	2.7665
1826400.00	2.9680
1826450.00	3.2039
1826500.00	2.8163
1826550.00	3.1741
1826600.00	3.4656
1826650.00	3.1932
1826700.00	3.2171
1826750.00	3.3167
1826800.00	3.3423
1826850.00	3.2348
1826900.00	2.9869
1826950.00	2.7747
1827000.00	2.8461
1827050.00	2.3994
1827100.00	2.0661
1827150.00	1.9374
1827200.00	1.8822
1827250.00	2.0033
1827300.00	1.5950
1827350.00	1.8778
1827400.00	1.8538
1827450.00	1.7666
1827500.00	1.5105
1827550.00	1.7763
1827600.00	1.9590
1827650.00	2.3628
1827700.00	2.1999
1827750.00	2.2722
1827800.00	2.4615
1827850.00	2.3168
1827900.00	2.5025
1827950.00	2.4040
1828000.00	2.7968
1828050.00	2.3259
1828100.00	2.6253
1828150.00	2.2191
1828200.00	2.3625
1828250.00	2.3852
1828300.00	2.3597
1828350.00	2.3942
1828400.00	2.5523
1828450.00	2.5810
1828500.00	2.6023
1828550.00	2.6349
1828600.00	2.7793
1828650.00	2.8414
1828700.00	2.8737
1828750.00	2.9054
1828800.00	2.6857
1828850.00	2.6490
1828900.00	2.7511
1828950.00	2.2276
1829000.00	2.4640
1829050.00	2.0634
1829100.00	2.1409
1829150.00	1.9101
1829200.00	1.5702
1829250.00	1.4629
1829300.00	1.6021
1829350.00	1.5292
1829400.00	1.5033
1829450.00	1.5751
1829500.00	1.3930
1829550.00	1.6594
1829600.00	1.6685
1829650.00	1.7572
1829700.00	2.0335
1829750.00	2.0713
1829800.00	2.1854
1829850.00	2.2032
1829900.00	2.1431
1829950.00	2.5029
1830000.00	2.3038
1830050.00	2.0854
1830100.00	2.2496
1830150.00	2.3845
1830200.00	2.3041
1830250.00	2.1332
1830300.00	2.1659
1830350.00	2.1648
1830400.00	2.2675
1830450.00	2.3719
1830500.00	2.3798
1830550.00	2.6083
1830600.00	2.7990
1830650.00	2.7845
1830700.00	2.9079
1830750.00	3.0882
1830800.00	3.0854
1830850.00	2.7873
1830900.00	2.7929
1830950.00	2.5265
1831000.00	2.3235
1831050.00	2.0709
1831100.00	2.0381
1831150.00	1.9928
1831200.00	1.5687
1831250.00	1.5799
1831300.00	1.5075
1831350.00	1.5550
1831400.00	1.5790
1831450.00	1.6750
1831500.00	1.9356
1831550.00	1.7262
1831600.00	1.8570
1831650.00	2.1387
1831700.00	2.4172
1831750.00	2.1851
1831800.00	2.4952
1831850.00	2.4992
1831900.00	2.6662
1831950.00	2.6543
1832000.00	2.5799
1832050.00	2.6150
1832100.00	2.4556
1832150.00	2.6133
1832200.00	2.6789
1832250.00	2.5388
1832300.00	2.5151
1832350.00	2.6082
1832400.00	2.8041
1832450.00	2.8054
1832500.00	2.7774
1832550.00	3.1470
1832600.00	3.0163
1832650.00	3.2667
1832700.00	3.0441
1832750.00	3.2970
1832800.00	3.2512
1832850.00	2.9573
1832900.00	3.1282
1832950.00	2.8180
1833000.00	2.7982
1833050.00	2.5634
1833100.00	2.2594
1833150.00	2.1477
1833200.00	2.0169
1833250.00	2.1437
1833300.00	2.0593
1833350.00	2.1996
1833400.00	1.8959
1833450.00	1.9538
1833500.00	2.1309
1833550.00	2.1926
1833600.00	2.3002
1833650.00	2.5147
1833700.00	2.7232
1833750.00	2.4993
1833800.00	2.7748
1833850.00	2.7386
1833900.00	2.9239
1833950.00	3.0043
1834000.00	3.0760
1834050.00	2.8663
1834100.00	2.9029
1834150.00	2.6643
1834200.00	2.7511
1834250.00	2.8861
1834300.00	2.7277
1834350.00	3.0928
1834400.00	3.0826
1834450.00	3.0037
1834500.00	3.0363
1834550.00	3.2300
1834600.00	3.3005
1834650.00	3.3341
1834700.00	3.3535
1834750.00	3.5004
1834800.00	3.5808
1834850.00	3.3307
1834900.00	3.3534
1834950.00	3.1114
1835000.00	3.0507
1835050.00	2.6961
1835100.00	2.6366
1835150.00	2.4415
1835200.00	2.4382
1835250.00	2.2226
1835300.00	2.1071
1835350.00	1.8648
1835400.00	1.9867
1835450.00	2.0028
1835500.00	2.0831
1835550.00	2.2914
1835600.00	2.4404
1835650.00	2.5703
1835700.00	2.8057
1835750.00	2.8135
1835800.00	2.6859
1835850.00	2.9081
1835900.00	2.9765
1835950.00	3.0549
1836000.00	2.8617
1836050.00	2.8266
1836100.00	2.9325
1836150.00	2.7878
1836200.00	2.5503
1836250.00	2.5191
1836300.00	2.9749
1836350.00	2.5897
1836400.00	2.8388
1836450.00	3.0454
1836500.00	2.8181
1836550.00	2.9907
1836600.00	3.0517
1836650.00	3.4781
1836700.00	3.5355
1836750.00	3.2003
1836800.00	3.3124
1836850.00	3.1928
1836900.00	2.9962
1836950.00	2.6758
1837000.00	2.9650
1837050.00	2.2744
1837100.00	2.3215
1837150.00	2.0341
1837200.00	2.0723
1837250.00	1.9258
1837300.00	1.6202
1837350.00	1.6004
1837400.00	1.5110
1837450.00	1.7630
1837500.00	1.9017
1837550.00	1.8654
1837600.00	2.0056
1837650.00	2.3841
1837700.00	2.3805
1837750.00	2.5267
1837800.00	2.1698
1837850.00	2.5516
1837900.00	2.5356
1837950.00	2.3496
1838000.00	2.3490
1838050.00	2.4098
1838100.00	2.2326
1838150.00	2.2601
1838200.00	2.2756
1838250.00	2.3940
1838300.00	2.2578
1838350.00	2.3309
1838400.00	2.5719
1838450.00	2.3192
1838500.00	2.6503
1838550.00	2.7626
1838600.00	2.8492
1838650.00	2.8026
1838700.00	2.7697
1838750.00	3.0786
1838800.00	2.7521
1838850.00	2.6383
1838900.00	2.6537
1838950.00	2.4089
1839000.00	2.4464
1839050.00	2.0987
1839100.00	2.0822
1839150.00	1.8168
1839200.00	1.5629
1839250.00	1.6235
1839300.00	1.3328
1839350.00	1.3380
1839400.00	1.4501
1839450.00	1.4650
1839500.00	1.4427
1839550.00	1.4504
1839600.00	1.7587
1839650.00	1.8035
1839700.00	2.0174
1839750.00	2.0704
1839800.00	2.1193
1839850.00	2.2310
1839900.00	2.2849
1839950.00	2.3827
1840000.00	2.3359
1840050.00	2.8226
1840100.00	2.8628
1840150.00	3.0292
1840200.00	3.3447
1840250.00	3.6779
1840300.00	3.9637
1840350.00	4.2226
1840400.00	4.1367
1840450.00	4.5802
1840500.00	4.5505
1840550.00	4.5257
1840600.00	4.6354
1840650.00	4.7615
1840700.00	4.5548
1840750.00	4.1623
1840800.00	3.8961
1840850.00	3.5556
1840900.00	3.2175
1840950.00	2.8687
1841000.00	2.2469
1841050.00	1.8407
1841100.00	1.5779
1841150.00	1.1488
1841200.00	0.7322
1841250.00	0.0000
1841300.00	0.1305
1841350.00	0.0000
1841400.00	0.0000
1841450.00	0.0000
1841500.00	0.0000
1841550.00	0.0000
1841600.00	0.0000
1841650.00	0.2830
1841700.00	0.4652
1841750.00	1.0661
1841800.00	1.4525
1841850.00	1.6141
1841900.00	1.9815
1841950.00	2.2647
1842000.00	2.5860
1842050.00	3.0035
1842100.00	2.9408
1842150.00	3.4836
1842200.00	3.6895
1842250.00	3.8553
1842300.00	4.1217
1842350.00	4.6275
1842400.00	4.4522
1842450.00	4.7656
1842500.00	5.0000
1842550.00	4.8557
1842600.00	4.9817
1842650.00	5.0000
1842700.00	4.9356
1842750.00	4.6886
1842800.00	4.3276
1842850.00	4.1550
1842900.00	3.6942
1842950.00	3.3384
1843000.00	2.8988
1843050.00	2.1216
1843100.00	1.9430
1843150.00	1.3346
1843200.00	1.0563
1843250.00	0.6709
1843300.00	0.5635
1843350.00	0.1549
1843400.00	0.0069
1843450.00	0.0000
1843500.00	0.0000
1843550.00	0.3569
1843600.00	0.3359
1843650.00	0.8221
1843700.00	0.9939
1843750.00	1.1270
1843800.00	1.8465
1843850.00	1.5938
1843900.00	2.3146
1843950.00	2.6676
1844000.00	2.6652
1844050.00	3.2842
1844100.00	3.4278
1844150.00	3.7443
1844200.00	4.1910
1844250.00	4.2925
1844300.00	4.4668
1844350.00	4.7059
1844400.00	5.0000
1844450.00	5.0000
1844500.00	5.0000
1844550.00	5.0000
1844600.00	5.0000
1844650.00	5.0000
1844700.00	5.0000
1844750.00	4.9223
1844800.00	4.5081
1844850.00	4.3757
1844900.00	3.8709
1844950.00	3.5310
1845000.00	2.9481
1845050.00	2.6510
1845100.00	1.8756
1845150.00	1.3793
1845200.00	1.2117
1845250.00	0.5009
1845300.00	0.4378
1845350.00	0.3552
1845400.00	0.0000
1845450.00	0.1312
1845500.00	0.0022
1845550.00	0.0928
1845600.00	0.3815
1845650.00	0.7327
1845700.00	0.9516
1845750.00	1.4741
1845800.00	1.6675
1845850.00	1.9171
1845900.00	2.1311
1845950.00	2.6175
1846000.00	3.1273
1846050.00	3.0724
1846100.00	3.3508
1846150.00	3.5471
1846200.00	4.0598
1846250.00	4.2621
1846300.00	4.3185
1846350.00	4.5055
1846400.00	4.6477
1846450.00	4.8801
1846500.00	5.0000
1846550.00	5.0000
1846600.00	5.0000
1846650.00	4.9575
1846700.00	4.6338
1846750.00	5.0000
1846800.00	4.4442
1846850.00	4.1573
1846900.00	3.5535
1846950.00	3.0204
1847000.00	2.7067
1847050.00	1.9405
1847100.00	1.6460
1847150.00	1.3265
1847200.00	0.8295
1847250.00	0.4406
1847300.00	0.3289
1847350.00	0.0000
1847400.00	0.0000
1847450.00	0.0000
1847500.00	0.0474
1847550.00	0.0000
1847600.00	0.3566
1847650.00	0.4960
1847700.00	0.6011
1847750.00	0.8211
1847800.00	1.3041
1847850.00	1.7304
1847900.00	1.6980
1847950.00	2.2014
1848000.00	2.2293
1848050.00	2.7082
1848100.00	2.8131
1848150.00	3.3314
1848200.00	3.4239
1848250.00	3.8784
1848300.00	3.8958
1848350.00	4.0908
1848400.00	4.1573
1848450.00	4.5532
1848500.00	4.6821
1848550.00	4.8040
1848600.00	4.7799
1848650.00	4.6929
1848700.00	4.5870
1848750.00	4.3941
1848800.00	4.1393
1848850.00	3.4970
1848900.00	3.2139
1848950.00	2.6157
1849000.00	2.3602
1849050.00	2.0132
1849100.00	1.4301
1849150.00	0.7822
1849200.00	0.4946
1849250.00	0.1174
1849300.00	0.0000
1849350.00	0.0000
1849400.00	0.0000
1849450.00	0.0000
1849500.00	0.0000
1849550.00	0.0000
1849600.00	0.0000
1849650.00	0.1183
1849700.00	0.4102
1849750.00	0.7147
1849800.00	1.0436
1849850.00	1.3809
1849900.00	1.6846
1849950.00	1.8789
1850000.00	2.0991
1850050.00	2.6911
1850100.00	2.9711
1850150.00	3.1505
1850200.00	3.4041
1850250.00	3.4999
1850300.00	3.5507
1850350.00	4.0318
1850400.00	4.0310
1850450.00	4.4487
1850500.00	4.7125
1850550.00	4.5630
1850600.00	4.5928
1850650.00	4.4955
1850700.00	4.5052
1850750.00	4.3038
1850800.00	3.9184
1850850.00	3.8130
1850900.00	3.6296
1850950.00	3.0022
1851000.00	2.3688
1851050.00	1.8774
1851100.00	1.3480
1851150.00	0.8906
1851200.00	0.6611
1851250.00	0.3204
1851300.00	0.0000
1851350.00	0.0000
1851400.00	0.0000
1851450.00	0.0000
1851500.00	0.0000
1851550.00	0.0000
1851600.00	0.1528
1851650.00	0.3784
1851700.00	0.6553
1851750.00	0.9930
1851800.00	1.2465
1851850.00	1.4812
1851900.00	1.7589
1851950.00	2.3375
1852000.00	2.5871
1852050.00	2.9240
1852100.00	3.0532
1852150.00	3.4376
1852200.00	3.6975
1852250.00	4.0944
1852300.00	4.2843
1852350.00	4.3188
1852400.00	4.6720
1852450.00	4.6962
1852500.00	4.6078
1852550.00	5.0000
1852600.00	4.9914
1852650.00	5.0000
1852700.00	4.8067
1852750.00	4.6014
1852800.00	4.3694
1852850.00	4.1316
1852900.00	3.7274
1852950.00	3.3227
1853000.00	2.7284
1853050.00	2.3048
1853100.00	1.7178
1853150.00	1.5415
1853200.00	0.7996
1853250.00	0.5130
1853300.00	0.2902
1853350.00	0.4409
1853400.00	0.1473
1853450.00	0.0000
1853500.00	0.2134
1853550.00	0.3218
1853600.00	0.5009
1853650.00	0.8096
1853700.00	1.0277
1853750.00	1.3590
1853800.00	1.4815
1853850.00	2.1721
1853900.00	2.2707
1853950.00	2.4910
1854000.00	2.8814
1854050.00	3.1755
1854100.00	3.4120
1854150.00	3.8674
1854200.00	4.1468
1854250.00	4.0403
1854300.00	4.4471
1854350.00	4.6732
1854400.00	4.9012
1854450.00	5.0000
1854500.00	5.0000
1854550.00	5.0000
1854600.00	5.0000
1854650.00	5.0000
1854700.00	5.0000
1854750.00	4.8909
1854800.00	4.6658
1854850.00	4.4791
1854900.00	3.9370
1854950.00	3.4887
1855000.00	3.0536
1855050.00	2.3720
1855100.00	2.0253
1855150.00	1.4438
1855200.00	1.2757
1855250.00	0.7915
1855300.00	0.5415
1855350.00	0.0144
1855400.00	0.2325
1855450.00	0.1021
1855500.00	0.0093
1855550.00	0.3255
1855600.00	0.3272
1855650.00	0.8280
1855700.00	1.2084
1855750.00	1.1264
1855800.00	1.6540
1855850.00	1.9560
1855900.00	2.0496
1855950.00	2.7006
1856000.00	2.9553
1856050.00	3.3999
1856100.00	3.4806
1856150.00	3.5689
1856200.00	3.9794
1856250.00	4.3050
1856300.00	4.3162
1856350.00	4.6797
1856400.00	4.4784
1856450.00	5.0000
1856500.00	5.0000
1856550.00	4.7906
1856600.00	5.0000
1856650.00	4.8056
1856700.00	4.8380
1856750.00	4.7841
1856800.00	4.4021
1856850.00	4.2146
1856900.00	3.6556
1856950.00	3.1794
1857000.00	2.8200
1857050.00	2.1390
1857100.00	1.6750
1857150.00	1.2166
1857200.00	0.7676
1857250.00	0.5492
1857300.00	0.0396
1857350.00	0.0000
1857400.00	0.0000
1857450.00	0.0000
1857500.00	0.0000
1857550.00	0.0000
1857600.00	0.1043
1857650.00	0.5601
1857700.00	0.6331
1857750.00	1.0125
1857800.00	1.0928
1857850.00	1.7457
1857900.00	1.8728
1857950.00	2.0648
1858000.00	2.3520
1858050.00	2.9517
1858100.00	2.9414
1858150.00	3.1443
1858200.00	3.4546
1858250.00	3.7448
1858300.00	3.9789
1858350.00	4.2199
1858400.00	4.3793
1858450.00	4.5840
1858500.00	4.5903
1858550.00	4.9399
1858600.00	4.6427
1858650.00	4.8070
1858700.00	4.4436
1858750.00	4.1391
1858800.00	3.8304
1858850.00	3.7168
1858900.00	3.4087
1858950.00	2.6724
1859000.00	2.2150
1859050.00	1.8640
1859100.00	1.3222
1859150.00	0.7847
1859200.00	0.2804
1859250.00	0.1127
1859300.00	0.0000
1859350.00	0.0000
1859400.00	0.0000
1859450.00	0.0000
1859500.00	0.0000
1859550.00	0.0000
1859600.00	0.0000
1859650.00	0.0725
1859700.00	0.4398
1859750.00	0.6974
1859800.00	0.7945
1859850.00	1.2783
1859900.00	1.5908
1859950.00	2.0535
1860000.00	2.5969
1860050.00	2.5874
1860100.00	2.7021
1860150.00	3.0907
1860200.00	3.3659
1860250.00	3.7005
1860300.00	3.9924
1860350.00	4.2286
1860400.00	4.3232
1860450.00	4.4265
1860500.00	4.7340
1860550.00	4.5953
1860600.00	4.6664
1860650.00	4.5870
1860700.00	4.2441
1860750.00	4.4604
1860800.00	4.1217
1860850.00	3.4190
1860900.00	3.4255
1860950.00	2.8230
1861000.00	2.5007
1861050.00	1.9012
1861100.00	1.2468
1861150.00	0.9579
1861200.00	0.4383
1861250.00	0.0534
1861300.00	0.0337
1861350.00	0.0000
1861400.00	0.0000
1861450.00	0.0000
1861500.00	0.0000
1861550.00	0.0000
1861600.00	0.0000
1861650.00	0.2897
1861700.00	0.6879
1861750.00	0.9313
1861800.00	1.2212
1861850.00	1.4471
1861900.00	2.0581
1861950.00	2.2219
1862000.00	2.6483
1862050.00	2.9277
1862100.00	3.2836
1862150.00	3.3970
1862200.00	3.6463
1862250.00	3.8080
1862300.00	4.1170
1862350.00	4.4485
1862400.00	4.5134
1862450.00	4.8237
1862500.00	5.0000
1862550.00	4.9547
1862600.00	4.8787
1862650.00	4.9482
1862700.00	4.7154
1862750.00	4.8583
1862800.00	4.4452
1862850.00	4.0139
1862900.00	3.6391
1862950.00	3.1212
1863000.00	2.9093
1863050.00	2.5204
1863100.00	1.6397
1863150.00	1.4904
1863200.00	0.9278
1863250.00	0.7637
1863300.00	0.1210
1863350.00	0.1812
1863400.00	0.0063
1863450.00	0.1228
1863500.00	0.1221
1863550.00	0.2626
1863600.00	0.4553
1863650.00	0.9136
1863700.00	0.9997
1863750.00	1.4423
1863800.00	1.7433
1863850.00	2.1056
1863900.00	2.2026
1863950.00	2.7244
1864000.00	2.9824
1864050.00	3.0885
1864100.00	3.4827
1864150.00	4.0494
1864200.00	3.9829
1864250.00	4.2313
1864300.00	4.5629
1864350.00	4.6614
1864400.00	4.9387
1864450.00	5.0000
1864500.00	5.0000
1864550.00	5.0000
1864600.00	5.0000
1864650.00	5.0000
1864700.00	5.0000
1864750.00	5.0000
1864800.00	4.5016
1864850.00	4.5270
1864900.00	3.7994
1864950.00	3.6067
1865000.00	3.1520
1865050.00	2.4145
1865100.00	1.9333
1865150.00	1.5060
1865200.00	1.1738
1865250.00	0.6215
1865300.00	0.4453
1865350.00	0.2215
1865400.00	0.0095
1865450.00	0.0000
1865500.00	0.1971
1865550.00	0.3274
1865600.00	0.4178
1865650.00	0.7642
1865700.00	0.9587
1865750.00	1.4981
1865800.00	1.6453
1865850.00	2.1075
1865900.00	2.0852
1865950.00	2.6293
1866000.00	2.9518
1866050.00	3.1402
1866100.00	3.3564
1866150.00	3.6559
1866200.00	4.0068
1866250.00	4.0056
1866300.00	4.4561
1866350.00	4.6156
1866400.00	4.7297
1866450.00	4.8887
1866500.00	5.0000
1866550.00	5.0000
1866600.00	5.0000
1866650.00	4.9308
1866700.00	4.8591
1866750.00	4.5653
1866800.00	4.1917
1866850.00	3.9244
1866900.00	3.6624
1866950.00	3.3368
1867000.00	2.8076
1867050.00	2.0409
1867100.00	1.5823
1867150.00	1.0912
1867200.00	0.4659
1867250.00	0.3899
1867300.00	0.2160
